experiment,query,rank,score,chunk_doc,chunk_text_snippet
simple_512_ov16,11. Does IOCL disclose information to government agencies? When?,1,0.6062487363815308,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,11. Does IOCL disclose information to government agencies? When?,2,0.5812921524047852,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,11. Does IOCL disclose information to government agencies? When?,3,0.5636886358261108,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,12. How does IOCL treat statistical information shared with third parties?,1,0.6585102081298828,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,12. How does IOCL treat statistical information shared with third parties?,2,0.6579020023345947,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,12. How does IOCL treat statistical information shared with third parties?,3,0.5691656470298767,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,"13. Does IOCL transfer personal information outside India? If yes, under what conditions?",1,0.6532028317451477,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,"13. Does IOCL transfer personal information outside India? If yes, under what conditions?",2,0.6045674085617065,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,"13. Does IOCL transfer personal information outside India? If yes, under what conditions?",3,0.5902791023254395,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai –"
simple_512_ov16,14. What safeguards are described for cross-border transfers (if any)?,1,0.23628555238246918,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,14. What safeguards are described for cross-border transfers (if any)?,2,0.19660238921642303,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,14. What safeguards are described for cross-border transfers (if any)?,3,0.1666824221611023,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,15. How can a Data Subject give or withdraw consent?,1,0.6031560301780701,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,15. How can a Data Subject give or withdraw consent?,2,0.5339068174362183,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,15. How can a Data Subject give or withdraw consent?,3,0.4164442718029022,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,16. What happens if a Data Subject withdraws consent?,1,0.5708359479904175,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,16. What happens if a Data Subject withdraws consent?,2,0.48620545864105225,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,16. What happens if a Data Subject withdraws consent?,3,0.3362060785293579,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,17. What data security practices does IOCL claim to implement?,1,0.6768869161605835,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,17. What data security practices does IOCL claim to implement?,2,0.6573084592819214,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,17. What data security practices does IOCL claim to implement?,3,0.6291419863700867,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,18. How long does IOCL retain personal information?,1,0.5552917122840881,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,18. How long does IOCL retain personal information?,2,0.5483105182647705,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,18. How long does IOCL retain personal information?,3,0.5376441478729248,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,19. Under what circumstances will IOCL anonymize data?,1,0.6416246891021729,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,19. Under what circumstances will IOCL anonymize data?,2,0.6308885812759399,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,19. Under what circumstances will IOCL anonymize data?,3,0.593740701675415,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,20. How can a Data Subject request access or correction of their information?,1,0.5968430638313293,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,20. How can a Data Subject request access or correction of their information?,2,0.5444220900535583,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,20. How can a Data Subject request access or correction of their information?,3,0.4910499155521393,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,21. What is IOCL’s process for reviewing and amending user information?,1,0.594275712966919,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,21. What is IOCL’s process for reviewing and amending user information?,2,0.5557669997215271,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,21. What is IOCL’s process for reviewing and amending user information?,3,0.5296121835708618,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,22. How does the policy address processing of employee information?,1,0.4297832250595093,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,22. How does the policy address processing of employee information?,2,0.39196813106536865,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,22. How does the policy address processing of employee information?,3,0.3820105493068695,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,23. What are the consequences if the Data Subject fails to provide required information?,1,0.5944847464561462,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,23. What are the consequences if the Data Subject fails to provide required information?,2,0.5698991417884827,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,23. What are the consequences if the Data Subject fails to provide required information?,3,0.47410428524017334,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,24. Does IOCL disclaim liability for inability to provide services when information is not provided?,1,0.7123490571975708,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,24. Does IOCL disclaim liability for inability to provide services when information is not provided?,2,0.6427971124649048,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,24. Does IOCL disclaim liability for inability to provide services when information is not provided?,3,0.6034818887710571,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,25. Who is the Grievance Officer and how can they be contacted?,1,0.3040458858013153,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,25. Who is the Grievance Officer and how can they be contacted?,2,0.179096519947052,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai –"
simple_512_ov16,25. Who is the Grievance Officer and how can they be contacted?,3,0.13812793791294098,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,26. What contact details are provided for data grievance (email/phone/address)?,1,0.5150965452194214,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,26. What contact details are provided for data grievance (email/phone/address)?,2,0.3763173818588257,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,26. What contact details are provided for data grievance (email/phone/address)?,3,0.3333592414855957,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,27. How will IOCL notify users if it changes the Privacy Policy?,1,0.5096240639686584,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,27. How will IOCL notify users if it changes the Privacy Policy?,2,0.48853355646133423,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,27. How will IOCL notify users if it changes the Privacy Policy?,3,0.4843604564666748,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai –"
simple_512_ov16,28. What are the stated objectives of the Privacy Policy?,1,0.4546397924423218,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,28. What are the stated objectives of the Privacy Policy?,2,0.450740784406662,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai –"
simple_512_ov16,28. What are the stated objectives of the Privacy Policy?,3,0.38909250497817993,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,29. How does IOCL handle data when providing mobile apps or website accounts?,1,0.7404611110687256,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,29. How does IOCL handle data when providing mobile apps or website accounts?,2,0.5481868982315063,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,29. How does IOCL handle data when providing mobile apps or website accounts?,3,0.48786887526512146,Indian Oil Priivacy policy.pdf,"India 16. REVIEW OF INFORMATION Data Subject can contact IOCL, through the Grievance Officer whose details are provided at the end of the Policy, requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect "
simple_512_ov16,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",1,0.5960102081298828,Indian Oil Priivacy policy.pdf,"business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Informatio"
simple_512_ov16,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",2,0.5704469680786133,Indian Oil Priivacy policy.pdf,"liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subj"
simple_512_ov16,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",3,0.5691461563110352,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai –"
recursive_128_ov8,1. What is the purpose of IOCL's Data Privacy Policy?,1,0.7702072858810425,Indian Oil Priivacy policy.pdf,"to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information that a Data Subject provides to IOCL either directly or indirectly . This Privacy Policy also covers IOCL’s treatment of any personal information that Third Parties share with IOCL . 6. HOW IOCL COLLE"
recursive_128_ov8,1. What is the purpose of IOCL's Data Privacy Policy?,2,0.7572624683380127,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_128_ov8,1. What is the purpose of IOCL's Data Privacy Policy?,3,0.7522860765457153,Indian Oil Priivacy policy.pdf,"it, unless IOCL reasonably consider s that it need s to use it for another reason and that reason is compatible with the original purpose. 10. CONSENT Data Subject agrees that IOCL does not need any additional or further consent from him/her to use the Data Subject ’s Information in accordance with "
recursive_128_ov8,2. To whom does this Privacy Policy apply?,1,0.5427099466323853,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_128_ov8,2. To whom does this Privacy Policy apply?,2,0.49576324224472046,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_128_ov8,2. To whom does this Privacy Policy apply?,3,0.4783076047897339,Indian Oil Priivacy policy.pdf,"to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information that a Data Subject provides to IOCL either directly or indirectly . This Privacy Policy also covers IOCL’s treatment of any personal information that Third Parties share with IOCL . 6. HOW IOCL COLLE"
recursive_128_ov8,3. Which laws govern IOCL's Privacy Policy?,1,0.6688032150268555,Indian Oil Priivacy policy.pdf,"to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information that a Data Subject provides to IOCL either directly or indirectly . This Privacy Policy also covers IOCL’s treatment of any personal information that Third Parties share with IOCL . 6. HOW IOCL COLLE"
recursive_128_ov8,3. Which laws govern IOCL's Privacy Policy?,2,0.6685888767242432,Indian Oil Priivacy policy.pdf,"over which IOCL does not have any control or ownership, and which operates independently on its own is hereinafter referred to as a ""Third Party"". 3. GOVERNING LAW IOCL is an organisation based and existing in India and is thus bound by the laws of the Republic of India. This Privacy Policy has been"
recursive_128_ov8,3. Which laws govern IOCL's Privacy Policy?,3,0.6548240780830383,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_128_ov8,4. How does the policy define an “Agent”?,1,0.3530252277851105,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai – 400051, India [Hereinafter referred to as “We” or "
recursive_128_ov8,4. How does the policy define an “Agent”?,2,0.33740732073783875,Indian Oil Priivacy policy.pdf,"IOCL, where IOCL is the principal and the other individual or entity is the agent, shall hereinafter be referred to as an ""Agent"" . For instance, IOCL’s distributors, dealers, CFA, contractors, etc. shall be considered Agents. Data Subject: All individuals whose personal information is either collec"
recursive_128_ov8,4. How does the policy define an “Agent”?,3,0.28878283500671387,Indian Oil Priivacy policy.pdf,"to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information that a Data Subject provides to IOCL either directly or indirectly . This Privacy Policy also covers IOCL’s treatment of any personal information that Third Parties share with IOCL . 6. HOW IOCL COLLE"
recursive_128_ov8,5. What is the definition of “Data Subject”?,1,0.49133360385894775,Indian Oil Priivacy policy.pdf,"accounting, business or reporting obligation s if the Data Subject fails to provide certain Information when requested by IOCL . IOCL shall not be held liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to "
recursive_128_ov8,5. What is the definition of “Data Subject”?,2,0.47652220726013184,Indian Oil Priivacy policy.pdf,"implement s and maintain ‘Reasonable Security Practices and Procedures’ as stated in the Indian Information Technology Act, 2000 and the Informat ion Technology [Reasonable Security Practices and Procedures and Sensitive Personal Data or Information] Rules, 2011, while processing, collecting, storin"
recursive_128_ov8,5. What is the definition of “Data Subject”?,3,0.4531208574771881,Indian Oil Priivacy policy.pdf,promote the mission and objectives of Skill Development in India and/or to provide and disseminate information about relevant programm es under the Skill Development Mission. (h) To manage the employment of the data subject with IOCL. IOCL collects and processes the Information only when it is essen
recursive_128_ov8,6. What does the policy mean by “Information”?,1,0.5236884355545044,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_128_ov8,6. What does the policy mean by “Information”?,2,0.5232007503509521,Indian Oil Priivacy policy.pdf,"it, unless IOCL reasonably consider s that it need s to use it for another reason and that reason is compatible with the original purpose. 10. CONSENT Data Subject agrees that IOCL does not need any additional or further consent from him/her to use the Data Subject ’s Information in accordance with "
recursive_128_ov8,6. What does the policy mean by “Information”?,3,0.5070157647132874,Indian Oil Priivacy policy.pdf,"implement s and maintain ‘Reasonable Security Practices and Procedures’ as stated in the Indian Information Technology Act, 2000 and the Informat ion Technology [Reasonable Security Practices and Procedures and Sensitive Personal Data or Information] Rules, 2011, while processing, collecting, storin"
recursive_128_ov8,7. How does IOCL collect personal information from data subjects?,1,0.8254183530807495,Indian Oil Priivacy policy.pdf,"to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information that a Data Subject provides to IOCL either directly or indirectly . This Privacy Policy also covers IOCL’s treatment of any personal information that Third Parties share with IOCL . 6. HOW IOCL COLLE"
recursive_128_ov8,7. How does IOCL collect personal information from data subjects?,2,0.748212993144989,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_128_ov8,7. How does IOCL collect personal information from data subjects?,3,0.7165539264678955,Indian Oil Priivacy policy.pdf,"will process such Information fairly and lawfully for the purpose it is collected . Most comm only, IOCL will use the Information in the following circumstances: (a) Where IOCL need s to perform the obligations it has promised the Data Subject , such as to provide a service or product to the Data Su"
recursive_128_ov8,8. For what purposes does IOCL collect and use personal information?,1,0.7657026648521423,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_128_ov8,8. For what purposes does IOCL collect and use personal information?,2,0.763759970664978,Indian Oil Priivacy policy.pdf,"to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information that a Data Subject provides to IOCL either directly or indirectly . This Privacy Policy also covers IOCL’s treatment of any personal information that Third Parties share with IOCL . 6. HOW IOCL COLLE"
recursive_128_ov8,8. For what purposes does IOCL collect and use personal information?,3,0.7294145226478577,Indian Oil Priivacy policy.pdf,"will process such Information fairly and lawfully for the purpose it is collected . Most comm only, IOCL will use the Information in the following circumstances: (a) Where IOCL need s to perform the obligations it has promised the Data Subject , such as to provide a service or product to the Data Su"
recursive_128_ov8,9. When is IOCL allowed to process data without additional consent?,1,0.7541160583496094,Indian Oil Priivacy policy.pdf,"it, unless IOCL reasonably consider s that it need s to use it for another reason and that reason is compatible with the original purpose. 10. CONSENT Data Subject agrees that IOCL does not need any additional or further consent from him/her to use the Data Subject ’s Information in accordance with "
